-288.6,0.01,1421.77,21.09
-287.57,0.01,1421.77,21.09
-286.54,0,1421.76,21.09
-285.51,-0.01,1421.76,21.09
-284.48,0,1421.75,21.09
-283.45,0,1421.75,21.09
-282.41,0,1421.74,21.09
-281.38,0.01,1421.74,21.09
-280.35,0,1421.73,21.09
-279.32,0,1421.73,21.09
-278.29,0,1421.72,21.09
-277.26,0,1421.72,21.09
-276.23,-0.01,1421.71,21.09
-275.2,0,1421.71,21.09
-274.17,0,1421.71,21.09
-273.14,0.01,1421.7,21.09
-272.11,0.01,1421.7,21.09
-271.08,0.02,1421.69,21.09
-270.05,0.01,1421.69,21.09
-269.02,0.01,1421.68,21.09
-267.98,0,1421.68,21.09
-266.95,0,1421.67,21.09
-265.92,-0.01,1421.67,21.09
-264.89,-0.01,1421.66,21.09
-263.86,-0.01,1421.66,21.09
-262.83,-0.01,1421.65,21.09
-261.8,-0.02,1421.65,21.09
-260.77,-0.01,1421.64,21.09
-259.74,-0.01,1421.64,21.09
-258.71,-0.01,1421.63,21.09
-257.68,0,1421.63,21.09
-256.65,-0.01,1421.62,21.09
-255.62,-0.01,1421.62,21.09
-254.59,-0.01,1421.61,21.09
-253.55,-0.01,1421.61,21.09
-252.52,-0.01,1421.6,21.09
-251.49,0,1421.6,21.09
-250.46,0,1421.59,21.09
-249.43,0,1421.59,21.09
-248.4,0,1421.58,21.09
-247.37,0,1421.58,21.09
-246.34,0,1421.57,21.09
-245.31,0.01,1421.57,21.09
-244.28,0.01,1421.56,21.09
-243.25,0.01,1421.56,21.09
-242.22,0,1421.55,21.09
-241.19,0,1421.55,21.09
-240.16,0,1421.54,21.09
-239.12,0,1421.54,21.09
-238.09,0,1421.53,21.09
-237.06,0,1421.53,21.09
-236.03,0,1421.52,21.09
-235,0,1421.52,21.09
-233.97,0,1421.51,21.09
-232.94,-0.01,1421.51,21.09
-231.91,-0.01,1421.51,21.09
-230.88,0,1421.5,21.09
-229.85,0,1421.5,21.09
-228.82,-0.01,1421.49,21.09
-227.79,0,1421.49,21.09
-226.76,0,1421.48,21.09
-225.73,0,1421.48,21.09
-224.7,0,1421.47,21.09
-223.66,0,1421.47,21.09
-222.63,-0.01,1421.46,21.09
-221.6,-0.01,1421.46,21.09
-220.57,0,1421.45,21.09
-219.54,0,1421.45,21.09
-218.51,0.01,1421.44,21.09
-217.48,0.01,1421.44,21.09
-216.45,0,1421.43,21.09
-215.42,0,1421.43,21.09
-214.39,0,1421.42,21.09
-213.36,0,1421.42,21.09
-212.33,0,1421.41,21.09
-211.3,0,1421.41,21.09
-210.27,0,1421.4,21.09
-209.23,0,1421.4,21.09
-208.2,0,1421.39,21.09
-207.17,0,1421.39,21.09
-206.14,0,1421.38,21.09
-205.11,0,1421.38,21.09
-204.08,0,1421.37,21.09
-203.05,0.01,1421.37,21.09
-202.02,0.02,1421.36,21.09
-200.99,0.02,1421.36,21.09
-199.96,0.02,1421.35,21.09
-198.93,0.02,1421.35,21.09
-197.9,0.01,1421.34,21.09
-196.87,0.01,1421.34,21.09
-195.84,0.01,1421.33,21.09
-194.8,0.01,1421.33,21.09
-193.77,0.01,1421.32,21.09
-192.74,0.01,1421.32,21.09
-191.71,0.01,1421.31,21.09
-190.68,0.01,1421.31,21.09
-189.65,0,1421.3,21.09
-188.62,-0.01,1421.3,21.09
-187.59,-0.01,1421.3,21.09
-186.56,-0.01,1421.29,21.09
-185.53,0,1421.29,21.09
-184.5,0,1421.28,21.09
-183.47,0,1421.28,21.09
-182.44,0,1421.27,21.09
-181.41,0,1421.27,21.09
-180.37,0,1421.26,21.09
-179.34,0,1421.26,21.09
-178.31,0,1421.25,21.09
-177.28,0,1421.25,21.09
-176.25,0,1421.24,21.09
-175.22,0,1421.24,21.09
-174.19,0,1421.23,21.09
-173.16,0,1421.23,21.09
-172.13,0.01,1421.22,21.09
-171.1,0.01,1421.22,21.09
-170.07,0,1421.21,21.09
-169.04,0.01,1421.21,21.09
-168.01,0.01,1421.2,21.09
-166.98,0,1421.2,21.09
-165.94,0.01,1421.19,21.09
-164.91,0.01,1421.19,21.09
-163.88,0,1421.18,21.09
-162.85,0,1421.18,21.09
-161.82,0,1421.17,21.09
-160.79,0,1421.17,21.09
-159.76,-0.01,1421.16,21.09
-158.73,0,1421.16,21.09
-157.7,-0.01,1421.15,21.1
-156.67,-0.01,1421.15,21.1
-155.64,-0.01,1421.14,21.1
-154.61,-0.01,1421.14,21.1
-153.58,0,1421.13,21.1
-152.55,0,1421.13,21.1
-151.51,0,1421.12,21.1
-150.48,0,1421.12,21.1
-149.45,0,1421.11,21.1
-148.42,0.01,1421.11,21.1
-147.39,0.01,1421.1,21.1
-146.36,0.02,1421.1,21.1
-145.33,0.02,1421.09,21.1
-144.3,0.01,1421.09,21.1
-143.27,0.02,1421.09,21.1
-142.24,0.02,1421.08,21.1
-141.21,0.02,1421.08,21.1
-140.18,0.02,1421.07,21.1
-139.15,0.02,1421.07,21.1
-138.12,0.02,1421.06,21.1
-137.08,0.01,1421.06,21.1
-136.05,0.01,1421.05,21.1
-135.02,0.01,1421.05,21.1
-133.99,0.01,1421.04,21.1
-132.96,0.01,1421.04,21.1
-131.93,0,1421.03,21.1
-130.9,0.01,1421.03,21.1
-129.87,0.01,1421.02,21.1
-128.84,0.01,1421.02,21.1
-127.81,0.02,1421.01,21.1
-126.78,0.01,1421.01,21.1
-125.75,0.01,1421,21.1
-124.72,0.01,1421,21.1
-123.69,0.01,1420.99,21.1
-122.65,0.02,1420.99,21.1
-121.62,0.02,1420.98,21.1
-120.59,0.02,1420.98,21.1
-119.56,0.01,1420.97,21.1
-118.53,0.01,1420.97,21.1
-117.5,0.02,1420.96,21.1
-116.47,0.01,1420.96,21.1
-115.44,0.01,1420.95,21.1
-114.41,0.01,1420.95,21.1
-113.38,0.02,1420.94,21.1
-112.35,0.02,1420.94,21.1
-111.32,0.02,1420.93,21.1
-110.29,0.02,1420.93,21.1
-109.26,0.02,1420.92,21.1
-108.22,0.02,1420.92,21.1
-107.19,0.03,1420.91,21.1
-106.16,0.03,1420.91,21.1
-105.13,0.03,1420.9,21.1
-104.1,0.02,1420.9,21.1
-103.07,0.02,1420.89,21.1
-102.04,0.02,1420.89,21.1
-101.01,0.02,1420.88,21.1
-99.98,0.02,1420.88,21.1
-98.95,0.01,1420.88,21.1
-97.92,0.02,1420.87,21.1
-96.89,0.02,1420.87,21.1
-95.86,0.03,1420.86,21.1
-94.83,0.02,1420.86,21.1
-93.79,0.02,1420.85,21.1
-92.76,0.03,1420.85,21.1
-91.73,0.03,1420.84,21.1
-90.7,0.03,1420.84,21.1
-89.67,0.03,1420.83,21.1
-88.64,0.03,1420.83,21.1
-87.61,0.03,1420.82,21.1
-86.58,0.03,1420.82,21.1
-85.55,0.03,1420.81,21.1
-84.52,0.03,1420.81,21.1
-83.49,0.03,1420.8,21.1
-82.46,0.02,1420.8,21.1
-81.43,0.02,1420.79,21.1
-80.4,0.02,1420.79,21.1
-79.36,0.02,1420.78,21.1
-78.33,0.03,1420.78,21.1
-77.3,0.03,1420.77,21.1
-76.27,0.03,1420.77,21.1
-75.24,0.03,1420.76,21.1
-74.21,0.02,1420.76,21.1
-73.18,0.01,1420.75,21.1
-72.15,0.01,1420.75,21.1
-71.12,0.01,1420.74,21.1
-70.09,0,1420.74,21.1
-69.06,0.01,1420.73,21.1
-68.03,0.01,1420.73,21.1
-67,0.02,1420.72,21.1
-65.97,0.02,1420.72,21.1
-64.93,0.02,1420.71,21.1
-63.9,0.02,1420.71,21.1
-62.87,0.02,1420.7,21.1
-61.84,0.02,1420.7,21.1
-60.81,0.02,1420.69,21.1
-59.78,0.02,1420.69,21.1
-58.75,0.02,1420.68,21.1
-57.72,0.02,1420.68,21.1
-56.69,0.02,1420.67,21.1
-55.66,0.02,1420.67,21.1
-54.63,0.03,1420.67,21.1
-53.6,0.03,1420.66,21.1
-52.57,0.03,1420.66,21.1
-51.54,0.04,1420.65,21.1
-50.5,0.04,1420.65,21.1
-49.47,0.05,1420.64,21.1
-48.44,0.06,1420.64,21.1
-47.41,0.06,1420.63,21.1
-46.38,0.08,1420.63,21.1
-45.35,0.09,1420.62,21.1
-44.32,0.1,1420.62,21.1
-43.29,0.11,1420.61,21.1
-42.26,0.13,1420.61,21.1
-41.23,0.15,1420.6,21.1
-40.2,0.17,1420.6,21.1
-39.17,0.2,1420.59,21.1
-38.14,0.22,1420.59,21.1
-37.11,0.25,1420.58,21.1
-36.07,0.29,1420.58,21.1
-35.04,0.34,1420.57,21.1
-34.01,0.41,1420.57,21.1
-32.98,0.47,1420.56,21.1
-31.95,0.53,1420.56,21.1
-30.92,0.6,1420.55,21.1
-29.89,0.67,1420.55,21.1
-28.86,0.74,1420.54,21.1
-27.83,0.82,1420.54,21.1
-26.8,0.9,1420.53,21.1
-25.77,0.96,1420.53,21.1
-24.74,1.02,1420.52,21.1
-23.71,1.08,1420.52,21.1
-22.68,1.13,1420.51,21.1
-21.64,1.18,1420.51,21.1
-20.61,1.24,1420.5,21.1
-19.58,1.31,1420.5,21.1
-18.55,1.41,1420.49,21.1
-17.52,1.52,1420.49,21.1
-16.49,1.65,1420.48,21.1
-15.46,1.81,1420.48,21.11
-14.43,2.02,1420.47,21.11
-13.4,2.28,1420.47,21.11
-12.37,2.6,1420.46,21.11
-11.34,2.99,1420.46,21.11
-10.31,3.47,1420.45,21.11
-9.28,4.07,1420.45,21.11
-8.25,4.81,1420.45,21.11
-7.21,5.72,1420.44,21.11
-6.18,6.85,1420.44,21.11
-5.15,8.24,1420.43,21.11
-4.12,9.94,1420.43,21.11
-3.09,12.03,1420.42,21.11
-2.06,14.72,1420.42,21.11
-1.03,18.35,1420.41,21.11
0,23.21,1420.406,21.10611
1.03,29.29,1420.401,21.10619
2.06,36.01,1420.396,21.10626
3.09,42.78,1420.391,21.10633
4.12,49.32,1420.386,21.10641
5.15,55.22,1420.381,21.10648
6.18,59.71,1420.376,21.10655
7.21,62.33,1420.372,21.10662
8.25,62.68,1420.367,21.1067
9.28,60.45,1420.362,21.10677
10.31,56.46,1420.357,21.10684
11.34,51.84,1420.352,21.10691
12.37,46.28,1420.347,21.10699
13.4,38.95,1420.342,21.10706
14.43,30.6,1420.337,21.10713
15.46,23.26,1420.333,21.1072
16.49,18.07,1420.328,21.10728
17.52,14.68,1420.323,21.10735
18.55,12.4,1420.318,21.10742
19.58,10.76,1420.313,21.10749
20.61,9.51,1420.308,21.10756
21.64,8.54,1420.303,21.10764
22.68,7.75,1420.298,21.10771
23.71,7.11,1420.293,21.10778
24.74,6.61,1420.289,21.10785
25.77,6.21,1420.284,21.10793
26.8,5.88,1420.279,21.108
27.83,5.59,1420.274,21.10807
28.86,5.3,1420.269,21.10815
29.89,5,1420.264,21.10822
30.92,4.7,1420.259,21.10829
31.95,4.43,1420.254,21.10836
32.98,4.16,1420.25,21.10844
34.01,3.88,1420.245,21.10851
35.04,3.59,1420.24,21.10858
36.07,3.29,1420.235,21.10865
37.11,2.97,1420.23,21.10873
38.14,2.66,1420.225,21.1088
39.17,2.38,1420.22,21.10887
40.2,2.12,1420.215,21.10895
41.23,1.89,1420.21,21.10902
42.26,1.68,1420.206,21.10909
43.29,1.5,1420.201,21.10916
44.32,1.35,1420.196,21.10923
45.35,1.21,1420.191,21.10931
46.38,1.08,1420.186,21.10938
47.41,0.98,1420.181,21.10945
48.44,0.91,1420.176,21.10953
49.47,0.81,1420.171,21.1096
50.5,0.68,1420.167,21.10967
51.54,0.57,1420.162,21.10974
52.57,0.48,1420.157,21.10982
53.6,0.43,1420.152,21.10989
54.63,0.38,1420.147,21.10996
55.66,0.33,1420.142,21.11003
56.69,0.29,1420.137,21.11011
57.72,0.26,1420.132,21.11018
58.75,0.23,1420.127,21.11025
59.78,0.21,1420.122,21.11032
60.81,0.18,1420.118,21.1104
61.84,0.16,1420.113,21.11047
62.87,0.15,1420.108,21.11054
63.9,0.14,1420.103,21.11061
64.93,0.12,1420.098,21.11069
65.97,0.1,1420.093,21.11076
67,0.09,1420.088,21.11083
68.03,0.08,1420.083,21.1109
69.06,0.08,1420.078,21.11098
70.09,0.07,1420.074,21.11105
71.12,0.06,1420.069,21.11112
72.15,0.06,1420.064,21.1112
73.18,0.06,1420.059,21.11127
74.21,0.05,1420.054,21.11134
75.24,0.04,1420.049,21.11141
76.27,0.04,1420.044,21.11148
77.3,0.04,1420.04,21.11156
78.33,0.04,1420.035,21.11163
79.36,0.03,1420.03,21.1117
80.4,0.04,1420.025,21.11177
81.43,0.04,1420.02,21.11185
82.46,0.04,1420.015,21.11192
83.49,0.03,1420.01,21.11199
84.52,0.01,1420.005,21.11207
85.55,0.01,1420,21.11214
86.58,0.01,1419.996,21.11221
87.61,0.01,1419.991,21.11229
88.64,0.01,1419.986,21.11236
89.67,0.01,1419.981,21.11243
90.7,0.01,1419.976,21.1125
91.73,0.01,1419.971,21.11258
92.76,0,1419.966,21.11265
93.79,0,1419.961,21.11272
94.83,-0.01,1419.956,21.11279
95.86,0,1419.952,21.11286
96.89,0,1419.947,21.11294
97.92,0,1419.942,21.11301
98.95,-0.01,1419.937,21.11308
99.98,0,1419.932,21.11315
101.01,0,1419.927,21.11323
102.04,0,1419.922,21.1133
103.07,0,1419.917,21.11337
104.1,0,1419.912,21.11345
105.13,0,1419.908,21.11352
106.16,0,1419.903,21.11359
107.19,0,1419.898,21.11366
108.22,0,1419.893,21.11374
109.26,0,1419.888,21.11381
110.29,0.01,1419.883,21.11388
111.32,0.01,1419.878,21.11395
112.35,0.01,1419.874,21.11403
113.38,0.01,1419.869,21.1141
114.41,0,1419.864,21.11417
115.44,0.01,1419.859,21.11424
116.47,0.01,1419.854,21.11432
117.5,0.01,1419.849,21.11439
118.53,0.01,1419.844,21.11446
119.56,0.01,1419.839,21.11454
120.59,0.01,1419.834,21.11461
121.62,0.01,1419.83,21.11468
122.65,0,1419.825,21.11475
123.69,0.01,1419.82,21.11483
124.72,0.01,1419.815,21.1149
125.75,0.01,1419.81,21.11497
126.78,0.01,1419.805,21.11504
127.81,0,1419.8,21.11511
128.84,0.01,1419.795,21.11519
129.87,0.01,1419.79,21.11526
130.9,0,1419.786,21.11533
131.93,0,1419.781,21.11541
132.96,0,1419.776,21.11548
133.99,0,1419.771,21.11555
135.02,0,1419.766,21.11563
136.05,0,1419.761,21.1157
137.08,0,1419.756,21.11577
138.12,0.01,1419.751,21.11584
139.15,0.02,1419.746,21.11592
140.18,0.02,1419.742,21.11599
141.21,0.02,1419.737,21.11606
142.24,0.02,1419.732,21.11613
143.27,0.02,1419.727,21.11621
144.3,0.01,1419.722,21.11628
145.33,0.01,1419.717,21.11635
146.36,0.01,1419.712,21.11642
147.39,0.02,1419.708,21.1165
148.42,0.02,1419.703,21.11657
149.45,0.02,1419.698,21.11664
150.48,0.01,1419.693,21.11671
151.51,0.01,1419.688,21.11679
152.55,0.01,1419.683,21.11686
153.58,0.01,1419.678,21.11693
154.61,0,1419.673,21.117
155.64,0,1419.668,21.11708
156.67,0,1419.663,21.11715
157.7,0.01,1419.659,21.11722
158.73,0.01,1419.654,21.1173
159.76,0.01,1419.649,21.11737
160.79,0,1419.644,21.11744
161.82,0,1419.639,21.11751
162.85,0,1419.634,21.11759
163.88,0.01,1419.629,21.11766
164.91,0.01,1419.624,21.11773
165.94,0.02,1419.62,21.1178
166.98,0.01,1419.615,21.11788
168.01,0.01,1419.61,21.11795
169.04,0,1419.605,21.11802
170.07,0,1419.6,21.11809
171.1,0.01,1419.595,21.11817
172.13,0,1419.59,21.11824
173.16,0,1419.585,21.11831
174.19,0,1419.58,21.11839
175.22,0.01,1419.576,21.11846
176.25,0,1419.571,21.11853
177.28,0,1419.566,21.1186
178.31,0,1419.561,21.11868
179.34,0,1419.556,21.11875
180.37,0,1419.551,21.11882
181.41,0,1419.546,21.11889
182.44,-0.01,1419.541,21.11897
183.47,0,1419.536,21.11904
184.5,0,1419.532,21.11911
185.53,0,1419.527,21.11918
186.56,0.01,1419.522,21.11926
187.59,0.01,1419.517,21.11933
188.62,0.01,1419.512,21.1194
189.65,0.01,1419.507,21.11947
190.68,0.01,1419.502,21.11955
191.71,0.01,1419.497,21.11962
192.74,0.01,1419.493,21.11969
193.77,0.01,1419.488,21.11976
194.8,0.01,1419.483,21.11984
195.84,0.01,1419.478,21.11991
196.87,0.01,1419.473,21.11998
197.9,0.01,1419.468,21.12006
198.93,0.02,1419.463,21.12013
199.96,0.02,1419.458,21.1202
200.99,0.01,1419.453,21.12027
202.02,0.01,1419.449,21.12035
203.05,0.01,1419.444,21.12042
204.08,0.01,1419.439,21.12049
205.11,0.02,1419.434,21.12056
206.14,0.01,1419.429,21.12064
207.17,0.01,1419.424,21.12071
208.2,0.01,1419.419,21.12078
209.23,0.01,1419.414,21.12086
210.27,0,1419.41,21.12093
211.3,0,1419.405,21.121
212.33,0.01,1419.4,21.12107
213.36,0,1419.395,21.12115
214.39,0,1419.39,21.12122
215.42,0,1419.385,21.12129
216.45,0,1419.38,21.12136
217.48,0,1419.375,21.12144
218.51,0,1419.37,21.12151
219.54,0,1419.366,21.12158
220.57,0,1419.361,21.12165
221.6,-0.01,1419.356,21.12173
222.63,-0.01,1419.351,21.1218
223.66,0,1419.346,21.12187
224.7,0,1419.341,21.12194
225.73,-0.01,1419.336,21.12202
226.76,0,1419.331,21.12209
227.79,0,1419.327,21.12216
228.82,0,1419.322,21.12224
229.85,0,1419.317,21.12231
230.88,0,1419.312,21.12238
231.91,0.01,1419.307,21.12245
232.94,0.01,1419.302,21.12253
233.97,0,1419.297,21.1226
235,0,1419.292,21.12267
236.03,0,1419.287,21.12274
237.06,0,1419.283,21.12282
238.09,0,1419.278,21.12289
239.12,0,1419.273,21.12296
240.16,0,1419.268,21.12304
241.19,0.01,1419.263,21.12311
242.22,0.01,1419.258,21.12318
243.25,0.01,1419.253,21.12325
244.28,0.01,1419.248,21.12333
245.31,0.01,1419.244,21.1234
246.34,0.01,1419.239,21.12347
247.37,0.01,1419.234,21.12354
248.4,0.01,1419.229,21.12362
249.43,0.01,1419.224,21.12369
250.46,0.01,1419.219,21.12376
251.49,0.01,1419.214,21.12383
252.52,0.01,1419.209,21.12391
253.55,0.01,1419.204,21.12398
254.59,0,1419.2,21.12405
255.62,0.01,1419.195,21.12412
256.65,0.01,1419.19,21.1242
257.68,0.01,1419.185,21.12427
258.71,0,1419.18,21.12434
259.74,-0.01,1419.175,21.12442
260.77,0,1419.17,21.12449
261.8,0,1419.165,21.12456
262.83,-0.01,1419.16,21.12464
263.86,-0.02,1419.156,21.12471
264.89,-0.01,1419.151,21.12478
265.92,0,1419.146,21.12485
266.95,0,1419.141,21.12492
267.98,-0.01,1419.136,21.125
269.02,-0.01,1419.131,21.12507
270.05,-0.01,1419.126,21.12514
271.08,-0.01,1419.121,21.12522
272.11,0,1419.117,21.12529
273.14,0,1419.112,21.12536
274.17,0,1419.107,21.12543
275.2,0,1419.102,21.12551
276.23,-0.01,1419.097,21.12558
277.26,-0.01,1419.092,21.12565
278.29,-0.01,1419.087,21.12572
279.32,0,1419.082,21.1258
280.35,0,1419.078,21.12587
281.38,0,1419.073,21.12594
282.41,0.01,1419.068,21.12602
283.45,0.01,1419.063,21.12609
284.48,0.01,1419.058,21.12616
285.51,0.01,1419.053,21.12623
286.54,0.01,1419.048,21.1263
287.57,0,1419.043,21.12638
288.6,0,1419.038,21.12645
289.63,0.01,1419.034,21.12652
290.66,0.01,1419.029,21.1266
291.69,0.01,1419.024,21.12667
292.72,0.01,1419.019,21.12674
293.75,0,1419.014,21.12681
294.78,0,1419.009,21.12689
295.81,-0.01,1419.004,21.12696
296.84,-0.01,1418.999,21.12703
297.88,0,1418.994,21.12711
298.91,0,1418.99,21.12718
299.94,-0.01,1418.985,21.12725
300.97,-0.01,1418.98,21.12733
302,0,1418.975,21.1274
303.03,0,1418.97,21.12747
304.06,-0.01,1418.965,21.12754
305.09,-0.01,1418.96,21.12761
306.12,0,1418.955,21.12769
307.15,0,1418.95,21.12776
308.18,0.01,1418.946,21.12783
309.21,0.01,1418.941,21.1279
310.24,0.01,1418.936,21.12798
311.27,0.01,1418.931,21.12805
312.31,0,1418.926,21.12812
313.34,0,1418.921,21.1282
314.37,0,1418.916,21.12827
315.4,0,1418.911,21.12834
316.43,0.01,1418.906,21.12842
317.46,0.01,1418.902,21.12849
318.49,0.01,1418.897,21.12856
319.52,0.01,1418.892,21.12863
320.55,0,1418.887,21.12871
321.58,0,1418.882,21.12878
322.61,0.01,1418.877,21.12885
323.64,0,1418.872,21.12893
324.67,0,1418.867,21.129
325.7,0,1418.863,21.12907
326.74,0,1418.858,21.12914
327.77,0,1418.853,21.12922
328.8,0,1418.848,21.12929
329.83,0.01,1418.843,21.12936
330.86,0.01,1418.838,21.12943
331.89,0.01,1418.833,21.12951
332.92,0.01,1418.828,21.12958
333.95,0.01,1418.823,21.12965
334.98,0.01,1418.819,21.12972
336.01,0,1418.814,21.1298
337.04,0,1418.809,21.12987
338.07,0.01,1418.804,21.12994
339.1,0.01,1418.799,21.13001
340.13,0,1418.794,21.13009
341.17,0,1418.789,21.13016
342.2,0,1418.784,21.13023
343.23,-0.01,1418.78,21.13031
344.26,-0.01,1418.775,21.13038
345.29,0,1418.77,21.13045
346.32,0,1418.765,21.13052
347.35,0,1418.76,21.1306
348.38,0,1418.755,21.13067
349.41,0,1418.75,21.13074
350.44,0,1418.745,21.13082
351.47,0,1418.74,21.13089
352.5,0,1418.736,21.13096
353.53,0.01,1418.731,21.13103
354.56,0.01,1418.726,21.13111
355.6,-0.01,1418.721,21.13118
356.63,-0.01,1418.716,21.13125
357.66,-0.01,1418.711,21.13132
358.69,-0.01,1418.706,21.1314
359.72,-0.01,1418.701,21.13147
360.75,-0.01,1418.697,21.13154
361.78,-0.01,1418.692,21.13161
362.81,0,1418.687,21.13169
363.84,0.01,1418.682,21.13176
364.87,0.01,1418.677,21.13183
365.9,0,1418.672,21.13191
366.93,-0.01,1418.667,21.13198
367.96,-0.01,1418.662,21.13205
368.99,0,1418.657,21.13212
370.03,0,1418.653,21.1322
371.06,0,1418.648,21.13227
372.09,0,1418.643,21.13234
373.12,0,1418.638,21.13242
374.15,0,1418.633,21.13249
375.18,-0.01,1418.628,21.13256
376.21,-0.01,1418.623,21.13263
377.24,-0.01,1418.618,21.13271
378.27,-0.01,1418.614,21.13278
379.3,-0.01,1418.609,21.13285
380.33,-0.01,1418.604,21.13293
381.36,-0.01,1418.599,21.133
382.39,0,1418.594,21.13307
383.42,0,1418.589,21.13314
384.46,0,1418.584,21.13321
385.49,0,1418.579,21.13329
386.52,0,1418.574,21.13336
387.55,0,1418.57,21.13343
388.58,0,1418.565,21.13351
389.61,0,1418.56,21.13358
390.64,-0.01,1418.555,21.13365
391.67,-0.01,1418.55,21.13372
392.7,0.01,1418.545,21.1338
393.73,0.01,1418.54,21.13387
394.76,0,1418.535,21.13394
395.79,0,1418.531,21.13402
396.82,-0.01,1418.526,21.13409
397.85,-0.01,1418.521,21.13416
398.89,-0.01,1418.516,21.13423
399.92,0,1418.511,21.13431
